HUC8 ID,p10,p50,p90
16060011,43.78250179497906,84.64261280085536,150.7485832978829
15030202,41.321261015985904,83.14718678258943,145.80377498727566
15030201,78.7156896695946,178.3993430888484,334.7712949723518
18100204,447.9860338284351,449.0241328098934,450.55936681795157
16060013,32.69566411387806,77.0617697720622,147.51134257099625
18090208,16.467427421285024,22.299267642821945,29.838941972324005
16060003,35.12494528284881,95.99908609016612,195.16026273795975
3050105,1992.0175945380583,2679.1378096359026,3377.2442024768643
16040201,75.78792259833556,165.97185102847607,298.2967919544734
14030005,4232.940185616166,6874.650316999643,9662.730089320768
3050102,546.294723177941,724.0638009447106,900.7701881011895
16060010,39.46731337489305,66.41724347053106,109.51946292012701
11140205,369.0998828608858,603.2451008741382,897.5257386215316
